,title,location,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,description_length,company_profile_length,requirements_length,benefits_length
17965,5512,85,0,0,0,0,2,4,107,18,2549,472,1841,0
17966,6441,85,0,0,0,1,6,9,75,22,2823,570,707,189
17967,450,85,0,1,1,1,2,1,23,23,2887,107,1189,197
17968,9844,5,0,0,0,3,3,5,67,19,1407,750,1198,442
17969,7107,85,0,0,0,1,2,2,49,14,2811,512,617,1034
17970,10281,85,0,0,0,1,3,2,51,18,696,407,1007,542
17971,10790,5,0,0,0,3,3,4,63,18,2549,683,1235,324
17972,10603,85,0,0,1,0,5,1,58,18,2571,499,1637,675
17973,7025,5,0,0,0,3,3,5,67,14,1407,653,1235,709
17974,7783,85,0,1,0,1,3,1,88,12,1122,561,1784,460
17975,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
17976,432,85,0,0,0,1,2,4,51,1,3242,709,1455,689
17977,10876,85,0,0,0,2,2,5,59,18,1004,772,670,295
17978,10876,85,0,0,0,2,2,6,64,18,1973,769,756,416
17979,7107,85,0,0,0,1,2,2,49,14,2811,540,542,820
17980,10223,85,0,1,1,1,5,1,21,12,1814,76,148,583
17981,3452,85,0,0,0,1,5,1,58,12,1631,471,1224,551
17982,450,85,0,0,0,1,2,9,51,1,2609,495,1112,552
17983,464,85,0,1,0,1,2,4,26,7,3054,487,1289,486
17984,6254,85,0,1,1,0,4,1,54,17,3264,634,2082,630
17985,4434,85,0,0,0,1,2,5,119,1,2901,753,85,385
17986,7749,85,0,1,0,1,3,3,88,12,2412,567,1044,465
17987,2121,85,0,0,1,0,2,3,67,10,616,437,497,256
17988,436,85,0,0,0,1,2,4,51,1,3242,706,1455,708
17989,7873,85,1,0,0,1,2,8,50,1,2870,584,646,637
17990,8862,85,0,0,0,1,2,2,51,15,2485,475,1240,709
17991,9176,85,0,1,1,1,5,1,75,12,867,76,202,533
17992,2909,85,0,1,1,1,5,5,32,12,1855,855,174,677
17993,6152,85,0,1,0,1,3,3,88,12,1308,560,893,468
17994,2114,85,0,0,0,1,2,4,88,12,3292,606,1754,324
17995,7631,85,0,0,0,1,3,3,88,17,105,420,458,648
17996,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
17997,7828,85,0,0,0,1,4,2,32,15,2566,457,1063,627
17998,2858,85,0,1,1,1,1,5,119,12,867,66,349,217
17999,2432,85,0,0,0,2,2,7,44,4,3166,642,867,556
18000,68,85,0,0,0,1,6,4,118,1,2693,526,161,544
18001,7650,85,0,0,0,0,2,4,107,19,2549,461,1841,0
18002,3364,55,0,0,0,0,3,2,52,13,1336,527,1735,419
18003,7400,85,0,1,1,1,5,1,75,12,821,76,2038,505
18004,6522,85,0,0,0,1,3,2,51,17,845,436,782,668
18005,9904,85,0,0,0,1,3,1,88,12,847,548,2119,877
18006,8959,85,0,1,1,0,4,1,58,18,2596,539,2016,685
18007,9904,85,0,0,0,1,3,1,88,12,847,853,2186,1159
18008,11162,85,0,0,0,1,2,2,51,19,2885,560,1345,507
18009,470,85,0,0,0,1,2,9,0,1,288,434,1572,658
18010,1363,85,0,0,0,1,2,4,0,15,2753,650,1213,325
18011,7749,85,0,0,0,2,3,6,88,12,3099,818,898,664
18012,7631,85,0,0,1,1,4,6,48,1,1690,664,317,653
18013,6759,85,0,0,0,1,2,3,49,31,2864,365,1300,371
18014,6759,85,0,0,0,1,2,3,49,31,2922,373,1163,436
18015,432,85,0,0,0,1,2,4,51,1,3242,630,1455,689
18016,8862,85,0,0,0,1,4,2,51,15,560,436,1199,617
18017,1363,85,0,0,0,1,2,4,119,7,2753,581,1053,310
18018,450,85,0,0,0,1,2,9,51,1,3176,640,1131,612
18019,10632,85,0,1,1,1,2,4,0,1,3069,417,1499,259
18020,436,85,0,0,0,1,2,4,51,1,3242,711,1456,711
18021,532,85,0,1,0,1,0,4,39,31,2796,811,1173,542
18022,9904,85,0,0,0,1,3,1,88,12,847,621,1876,724
18023,1029,85,0,0,1,1,2,4,88,9,213,721,193,1140
18024,7499,85,0,1,0,1,3,3,88,12,1782,537,948,556
18025,532,85,0,1,0,1,0,4,39,31,2796,811,1173,542
18026,2121,85,0,0,0,1,2,3,67,10,616,472,508,288
18027,7650,85,0,0,0,0,2,4,107,19,2549,442,2140,0
18028,7574,85,0,1,1,1,5,1,75,12,489,76,1659,626
18029,7282,5,0,0,0,3,3,4,39,13,2111,460,1628,663
18030,8272,85,0,1,1,1,5,1,75,18,2978,76,1771,608
18031,5865,85,0,1,0,1,3,5,88,12,1122,520,1686,601
18032,5658,85,0,0,0,1,3,2,51,17,2706,384,792,687
18033,5930,85,0,0,0,2,3,6,58,1,1973,854,705,692
18034,3446,85,0,0,0,1,2,3,33,1,2979,488,1427,363
18035,2854,85,0,0,0,1,2,9,0,1,951,419,1290,567
18036,2307,85,0,1,1,1,5,1,58,18,1577,162,1491,1094
18037,5903,85,0,0,0,0,3,3,51,16,260,387,740,656
18038,7020,85,0,0,0,2,2,6,54,13,1973,824,810,559
18039,2854,85,0,0,0,1,3,2,51,16,507,449,1128,624
18040,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
18041,10275,85,0,0,0,1,3,5,119,1,3279,863,92,467
18042,7400,85,0,1,1,1,5,1,58,12,821,76,1943,410
18043,6759,85,0,0,0,1,2,3,49,31,3240,406,1148,400
18044,6759,85,0,0,0,1,2,4,49,31,2648,579,1268,235
18045,6583,85,0,0,0,3,2,4,107,15,959,548,1290,445
18046,6636,85,0,0,0,1,3,2,88,12,2847,426,88,632
18047,8871,85,0,1,1,1,5,1,21,12,2333,131,178,1062
18048,2114,85,0,0,0,1,2,4,75,14,3077,598,1737,274
18049,9493,85,0,0,0,0,3,3,51,16,3172,391,676,676
18050,7105,85,0,0,0,3,2,4,51,14,3037,609,1235,430
18051,7589,85,0,0,0,1,3,2,21,17,1770,414,1499,461
18052,3035,85,0,0,0,1,3,2,51,17,711,379,1031,608
18053,6254,85,0,1,1,0,4,1,54,17,3264,514,2087,665
18054,1630,85,0,1,1,1,5,1,58,12,474,44,2094,207
18055,1591,85,0,1,1,1,2,4,126,10,2694,354,877,391
18056,6184,85,0,0,0,1,4,2,51,16,2566,453,1231,608
18057,532,85,0,1,0,1,0,4,39,31,2796,811,1173,542
18058,7650,85,0,0,0,0,2,4,107,19,2549,467,1841,0
18059,9927,85,0,0,0,1,2,2,88,12,1427,463,21,516
18060,8500,85,0,1,0,3,2,4,18,31,262,579,301,865
18061,2432,85,0,0,0,2,2,7,44,4,3166,642,867,556
18062,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
18063,432,85,0,0,0,1,2,4,51,1,3242,569,1352,629
18064,11096,85,0,0,1,1,3,4,51,12,439,681,1469,1069
18065,1674,85,0,0,0,1,3,2,51,17,380,381,791,615
18066,1042,85,0,0,0,1,4,2,51,16,2566,430,1178,564
18067,451,85,0,0,0,1,2,2,73,21,157,587,1335,674
18068,2432,85,0,0,0,2,2,7,44,4,3166,642,867,556
18069,4386,85,0,0,0,1,3,2,58,19,3195,502,1421,537
18070,3709,85,0,0,0,1,3,3,88,12,105,462,370,497
18071,532,85,0,1,0,1,0,4,39,31,2793,811,1173,528
18072,6627,85,0,1,0,1,3,3,88,12,1113,567,1782,466
18073,1363,85,0,1,1,1,5,1,88,23,2922,44,1173,1039
18074,5562,85,0,1,0,1,5,3,88,12,905,567,2011,468
18075,2456,85,1,0,0,1,2,8,52,1,2870,668,646,551
18076,1345,85,0,1,1,1,2,4,26,7,245,933,860,797
18077,10525,5,0,0,1,1,4,5,21,12,2190,617,1169,728
18078,2427,85,0,0,0,1,2,9,51,1,3176,604,1018,502
18079,450,85,0,0,0,1,2,9,51,1,3176,528,1101,522
18080,6693,85,0,0,0,1,3,2,51,17,751,424,858,608
18081,7783,85,0,0,1,0,5,1,58,18,398,539,1671,628
18082,2432,85,0,0,0,2,2,7,44,4,3166,642,867,556
18083,8245,85,0,1,0,1,3,3,88,12,993,553,1992,373
18084,437,85,0,0,0,1,2,1,88,1,3176,630,1123,645
18085,3058,85,0,0,0,2,3,5,47,12,2261,769,1120,698
18086,2432,85,0,0,0,2,2,7,44,4,3166,642,867,556
18087,6635,85,0,0,0,1,3,3,88,12,1973,475,1168,510
18088,1260,5,0,0,0,3,3,4,54,15,2551,601,1228,551
18089,6390,85,0,0,0,1,3,2,51,17,751,404,911,594
18090,9175,85,0,1,1,1,5,1,88,23,948,80,1286,1027
18091,5653,85,0,1,1,1,6,4,26,7,2956,890,1367,726
18092,4457,85,0,0,0,1,3,2,52,16,2411,419,2138,995
18093,697,85,0,1,0,1,3,3,88,12,1872,567,2184,432
18094,450,85,0,0,0,1,2,9,0,1,2180,488,1300,697
18095,4609,85,0,1,1,1,5,1,21,12,2475,76,163,983
18096,6184,85,0,0,0,1,3,2,51,16,2284,469,1222,650
18097,4379,85,0,1,1,1,5,4,88,23,2589,58,1248,1038
18098,2121,85,0,0,1,0,2,3,67,10,616,437,497,256
18099,3914,85,0,1,0,1,6,4,39,31,23,758,1429,648
18100,11151,85,0,0,0,1,2,9,39,1,3106,542,2049,1084
18101,310,85,0,0,0,3,2,4,0,0,3186,557,1610,534
18102,7107,85,0,0,0,1,2,2,49,14,2811,559,569,807
18103,3495,85,0,0,0,2,3,6,67,19,466,807,739,547
18104,1365,85,0,1,1,1,0,4,26,7,3176,888,1893,349
18105,7107,85,0,0,0,1,2,2,49,14,2811,540,542,820
18106,432,85,0,0,0,1,2,4,51,1,3242,582,1373,641
18107,2258,85,1,1,0,1,2,4,107,7,2485,771,1823,617
18108,7282,5,0,0,0,3,4,5,39,16,2069,510,1547,698
18109,432,85,0,0,0,1,2,4,51,1,3242,717,1454,721
18110,7105,85,0,1,0,1,2,4,0,13,1189,515,656,584
18111,2877,85,0,1,1,1,5,5,75,12,222,869,1697,431
18112,9176,85,0,1,1,1,5,1,88,12,3254,50,91,664
18113,6536,85,0,0,0,1,3,2,51,16,649,388,746,673
18114,3452,85,0,0,0,1,5,1,58,18,2854,508,1285,591
18115,2258,85,1,1,0,1,2,4,107,7,2485,771,1823,617
18116,2419,85,0,0,0,1,5,1,58,18,2749,448,1236,533
18117,1343,85,0,0,0,1,2,4,0,1,2558,522,952,1075
18118,10537,85,0,1,1,1,5,1,75,7,813,885,1876,294
18119,697,85,0,0,0,1,3,2,88,12,1872,535,2078,465
18120,476,85,0,0,0,1,3,3,88,2,403,388,1187,386
18121,7027,85,0,0,0,2,3,6,59,19,1973,864,1009,585
18122,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
18123,10275,85,0,1,0,1,5,4,47,16,736,802,116,675
18124,2114,85,0,0,0,1,2,4,0,1,3292,501,1759,261
18125,7827,85,0,0,0,1,2,2,51,19,507,504,1329,595
18126,447,85,0,0,0,1,2,5,0,1,115,535,1470,629
18127,3709,85,0,0,0,1,3,3,51,12,3172,425,366,511
18128,7827,85,0,0,0,1,3,2,51,16,692,501,1299,670
18129,6759,85,0,0,0,1,2,2,49,31,2885,603,1537,449
18130,68,85,0,0,0,1,6,4,118,1,2693,457,133,572
18131,355,85,0,1,0,1,0,4,39,5,2796,811,1173,541
18132,68,85,0,0,0,1,6,4,118,1,2693,528,159,553
18133,10343,85,0,0,1,0,2,1,58,18,3303,543,1935,352
18134,1345,85,0,1,1,1,2,1,75,12,813,891,2058,342
18135,470,85,0,0,0,1,6,4,20,1,2093,466,1254,807
18136,7282,5,0,0,0,3,3,4,39,13,3184,496,1588,668
18137,2445,85,0,1,1,1,5,5,88,23,288,819,1214,139
18138,10592,5,0,0,0,3,3,4,60,15,2519,658,1245,566
18139,8909,85,0,0,0,1,3,5,88,12,1311,496,1143,469
18140,2254,85,0,0,0,1,2,4,50,7,2864,236,1380,452
18141,2121,85,0,0,1,1,2,3,67,10,616,498,497,256
18142,450,85,0,0,0,1,2,9,51,1,3176,459,1110,656
18143,6877,85,0,0,0,1,3,2,51,17,3043,443,991,601
18144,450,85,0,0,0,1,2,6,51,1,3176,714,1200,663
18145,8871,85,0,1,1,1,5,1,21,12,2333,91,374,1117
18146,4188,85,0,0,0,1,3,3,88,12,1179,562,2097,662
18147,7105,85,0,0,0,1,2,4,51,14,2514,574,1086,470
18148,5865,85,0,1,0,1,3,3,88,12,1771,567,1653,465
18149,6522,85,0,0,0,1,3,2,51,16,2706,388,746,667
18150,9176,85,0,1,1,1,5,1,58,12,656,59,122,750
18151,9450,85,0,1,1,1,1,5,21,12,867,77,161,509
18152,7105,85,0,1,0,1,2,4,0,13,1189,514,656,588
18153,68,85,0,0,0,1,6,4,118,1,2693,510,182,478
18154,9152,85,0,1,1,1,1,1,106,12,3300,76,2051,518
18155,1194,85,0,0,1,1,3,4,22,7,439,734,1538,1183
18156,8126,85,0,0,0,1,2,4,51,7,2746,890,1594,985
18157,9152,85,0,1,1,1,5,1,58,12,821,76,1946,412
18158,532,85,0,1,0,1,0,4,39,31,2796,855,1282,637
18159,2432,85,0,0,0,2,2,7,44,4,3166,642,867,556
18160,10592,5,0,0,0,3,3,4,60,15,2519,620,1232,525
18161,7282,5,0,0,0,3,6,4,39,13,2648,455,1603,682
18162,3452,85,0,0,0,1,5,1,58,18,2928,448,1231,537
18163,6635,85,0,0,0,1,3,3,88,12,2005,441,1051,580
18164,7826,85,0,0,0,1,3,1,51,17,2811,405,517,640
18165,2808,85,0,1,1,1,5,5,58,12,2009,65,2092,260
18166,7107,85,0,0,0,1,2,2,49,14,2811,540,542,820
18167,6522,85,0,0,0,1,3,2,51,16,2706,389,770,658
18168,11219,85,0,1,0,1,5,1,88,12,1007,559,1960,438
18169,5930,85,0,0,0,2,2,6,56,13,1973,786,735,426
18170,3379,55,0,1,0,1,3,2,52,13,1435,487,1824,437
18171,1343,85,0,1,1,1,0,4,0,7,813,891,1692,517
18172,10275,85,0,1,1,1,1,5,75,12,27,808,81,346
18173,7582,85,0,1,1,1,5,1,21,12,3140,76,176,532
18174,7107,85,0,0,0,0,5,3,51,16,2811,420,523,644
18175,7400,85,0,1,1,1,5,1,58,12,1581,57,2102,192
18176,1261,85,0,0,0,1,2,4,75,22,2556,587,1623,354
18177,4273,85,0,0,0,1,0,3,88,12,2847,499,268,514
18178,7627,85,0,1,1,1,5,1,75,18,198,65,1777,677
18179,9152,85,0,1,1,1,5,1,75,12,3300,862,1838,410
18180,450,85,0,0,0,1,2,9,51,1,3176,694,1181,614
18181,8871,85,0,1,1,1,5,1,21,12,2333,188,170,935
18182,2432,85,0,0,0,2,2,7,44,4,3166,642,867,556
18183,68,85,0,0,0,1,6,4,118,1,2693,528,159,553
18184,6441,85,0,0,0,2,6,9,75,22,2823,523,700,1107
18185,6693,85,0,0,0,1,3,2,51,17,920,381,591,666
18186,2427,85,0,0,0,1,3,4,39,1,2888,548,1419,1127
18187,2427,85,0,0,0,1,2,9,51,1,3176,535,1077,454
18188,401,85,0,0,0,1,2,5,0,0,2571,525,1759,689
18189,6759,85,0,0,0,1,2,3,49,31,2922,394,1243,400
18190,4781,85,0,0,0,1,3,2,51,17,3043,398,1139,528
18191,5586,85,0,1,1,1,5,1,21,12,867,76,153,666
18192,10592,5,0,0,0,3,3,4,60,15,2519,630,1235,463
18193,2121,85,0,0,1,0,2,3,67,10,616,435,497,256
18194,7889,85,0,0,0,1,2,9,0,1,157,555,1341,615
18195,355,85,0,1,0,1,0,4,39,5,2796,811,1173,541
18196,10275,85,0,1,1,1,1,5,75,12,3279,888,132,381
18197,6758,85,0,0,0,1,2,3,49,31,2412,493,894,461
18198,1954,85,0,0,0,1,5,1,58,18,727,414,1257,537
18199,7880,85,0,0,0,1,2,3,49,31,2922,368,1146,467
18200,8871,85,0,1,1,1,5,1,21,12,2333,76,169,713
18201,68,85,0,0,0,1,2,4,118,1,2693,541,70,411
18202,9904,85,0,0,0,1,3,1,88,12,847,671,1996,1191
18203,697,85,0,1,0,1,3,1,88,12,1113,616,1794,645
18204,4456,27,0,0,0,1,4,5,41,14,2811,698,542,656
18205,2257,85,0,0,0,1,2,9,55,1,54,581,1935,618
18206,2909,85,0,0,1,1,2,4,29,9,1516,886,155,1195
18207,2803,85,0,1,1,1,1,5,43,12,3207,51,359,393
18208,9926,85,0,1,0,1,5,3,88,12,993,542,2131,272
18209,2456,85,1,0,0,1,2,8,84,1,2870,720,646,591
18210,1365,85,0,1,1,1,0,4,26,7,3176,888,1835,345
18211,4759,85,0,1,0,1,3,2,88,12,1122,567,1774,460
18212,6586,85,0,0,0,1,2,5,39,1,3157,627,1465,61
18213,2121,85,0,0,0,1,2,3,67,10,616,525,526,291
18214,2553,85,0,1,1,1,5,1,88,23,1704,75,1514,410
18215,8272,85,0,1,1,1,5,1,75,18,478,46,1819,675
18216,11162,85,0,0,0,1,2,2,51,19,2096,516,1407,533
18217,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
18218,2877,85,0,1,1,1,5,4,58,12,1577,134,1569,971
18219,72,5,0,0,0,3,3,4,51,13,963,532,1725,610
18220,2432,85,0,0,0,2,2,7,44,4,3166,663,862,398
18221,1363,85,0,0,0,1,2,4,119,7,2792,537,928,245
18222,355,85,0,1,0,1,0,4,39,5,2796,811,1173,541
18223,7888,85,0,0,0,1,3,4,20,1,2561,590,1348,665
18224,11050,85,0,0,0,1,2,4,88,33,3077,612,1763,355
18225,9904,85,0,0,0,1,3,1,88,12,847,572,1942,889
18226,2427,85,0,1,1,1,2,2,67,12,3277,136,1416,894
18227,6583,85,0,0,0,1,2,3,88,1,1234,573,1771,577
18228,10522,5,0,0,0,3,4,5,61,16,2084,651,1513,595
18229,3364,85,0,1,0,1,3,2,52,12,152,503,1851,672
18230,2254,85,0,1,0,1,2,4,27,1,2609,48,1387,219
18231,7105,85,0,1,0,1,2,4,0,13,1189,514,656,588
18232,1630,85,0,1,1,1,5,1,58,18,2906,76,2038,431
18233,6636,85,0,0,0,1,2,2,88,12,2151,241,19,537
18234,1481,5,0,0,0,3,3,4,54,15,2542,635,1235,504
18235,1776,85,0,1,1,1,5,1,75,12,1608,856,1789,426
18236,21,85,0,1,0,1,3,3,88,12,1122,560,1563,487
18237,2258,85,1,1,0,1,2,4,107,7,2485,771,1823,617
18238,7105,85,0,0,0,3,2,4,51,14,2514,601,1235,401
18239,6586,85,0,0,0,1,6,4,0,7,2512,360,1556,261
18240,6342,85,0,1,1,1,2,1,58,7,146,529,2078,257
18241,6760,85,0,0,0,1,2,3,49,31,157,529,1370,568
18242,2192,85,1,0,0,1,2,8,55,1,2870,610,646,550
18243,2432,85,0,0,0,2,2,7,44,4,3166,674,891,455
18244,6758,85,0,0,0,1,2,2,0,1,2233,551,1381,315
18245,2121,85,0,0,1,0,2,3,67,10,616,437,497,256
18246,6441,85,0,0,0,1,6,9,75,2,2823,606,745,1124
18247,6521,85,0,0,0,1,3,2,51,16,3157,383,775,663
18248,2121,85,0,0,1,1,2,3,67,10,616,503,497,256
18249,4232,85,0,0,0,1,3,1,51,17,970,395,548,647
18250,1776,85,0,1,1,1,5,5,58,12,2009,46,2106,149
18251,4713,5,0,0,0,3,3,5,67,19,68,744,1206,410
18252,68,85,0,0,0,1,0,4,118,1,2693,481,221,435
18253,468,85,0,1,1,1,2,4,0,1,3310,525,1619,248
18254,1340,85,0,0,1,1,2,4,26,7,1438,683,851,915
18255,3364,55,0,0,0,0,3,2,52,1,1336,499,1851,322
18256,7717,85,0,1,1,1,5,1,21,12,2475,76,437,1055
18257,7026,5,0,0,0,3,4,5,37,16,1595,604,1631,724
18258,7316,85,0,0,0,1,3,3,88,12,1435,525,2090,510
18259,10522,5,0,0,0,3,4,5,39,16,2040,540,1548,694
18260,7650,85,0,0,0,0,2,4,107,19,2549,461,1841,0
18261,468,85,0,1,1,1,2,4,0,1,2955,476,1533,186
18262,8026,85,0,1,1,1,5,1,75,12,3277,893,1623,473
18263,310,85,0,0,0,3,2,4,30,13,3186,547,1715,589
18264,1363,85,0,0,0,1,2,4,119,7,2792,526,916,229
18265,2809,85,0,0,1,1,2,5,88,23,1855,787,144,1184
18266,8959,85,0,1,1,0,5,1,54,18,146,547,1933,359
18267,7,85,0,0,0,1,3,3,88,12,1809,535,1405,510
18268,6595,85,0,1,1,1,5,1,75,12,2906,76,1645,263
18269,5243,85,0,0,0,1,4,2,51,15,1339,414,1064,633
18270,2121,85,0,0,0,1,2,3,67,10,616,501,507,255
18271,3446,85,0,0,0,1,2,3,33,1,2201,628,1462,671
18272,7788,85,0,0,0,1,2,2,51,19,157,526,1503,612
18273,450,85,0,0,0,1,2,9,51,1,3176,701,1190,665
18274,697,85,0,1,1,0,4,1,58,18,2571,555,2001,515
18275,447,85,0,0,0,1,2,5,0,1,1962,586,1350,678
18276,2121,85,0,0,1,1,2,3,67,10,616,511,497,256
18277,4449,85,0,0,0,1,5,1,58,18,262,472,1223,553
18278,6342,85,0,0,1,0,5,1,58,18,1872,588,1867,322
18279,6441,85,0,0,0,1,6,9,75,5,2823,554,494,148
18280,7784,85,0,0,1,1,3,4,51,20,213,439,1037,607
18281,2877,85,0,1,1,1,5,1,75,12,222,893,1663,402
18282,3446,85,0,0,0,1,2,3,33,19,2371,466,1517,497
18283,2803,85,0,1,1,1,5,1,21,12,692,76,178,533
18284,7877,85,0,0,0,1,5,5,88,1,3143,84,2203,1216
18285,7107,85,0,0,0,1,2,2,49,14,2811,553,554,848
18286,5930,85,0,0,1,2,3,6,59,19,66,795,975,587
18287,7105,85,0,0,0,3,2,4,51,14,2514,640,1202,337
18288,10790,5,0,0,0,3,3,5,57,19,2549,704,1227,332
18289,532,85,0,1,0,1,0,4,39,31,2796,811,1173,542
18290,7827,85,0,0,0,1,4,2,51,16,1202,422,1225,605
18291,3709,85,0,0,0,1,3,3,88,12,2008,479,365,506
18292,6536,85,0,0,0,1,3,2,51,17,3128,439,781,652
18293,9924,85,0,0,0,1,2,3,88,12,1835,644,1780,659
18294,7107,85,0,0,0,1,2,2,49,14,2811,538,543,824
18295,11123,85,0,0,0,2,3,6,67,19,3007,816,741,638
18296,8272,85,0,1,1,1,5,1,75,18,366,68,1884,629
18297,450,85,0,0,0,1,2,9,51,1,3176,700,1177,614
18298,1363,85,0,0,0,1,2,4,49,31,2648,551,1211,174
18299,7788,85,0,0,0,1,2,2,51,19,3195,522,1432,576
18300,10343,85,0,0,1,0,2,1,58,18,1872,549,1930,358
18301,310,85,0,0,0,3,2,4,0,0,3186,456,1572,534
18302,2553,85,0,1,1,1,5,1,75,18,956,74,1573,584
18303,7572,85,0,0,0,1,3,3,88,12,1311,504,1132,490
18304,3364,55,0,1,0,1,3,2,52,12,837,617,1792,668
18305,7105,85,0,0,0,1,2,4,119,15,2514,625,1186,355
18306,10686,85,0,0,0,1,3,2,51,17,37,400,1134,536
18307,4386,85,0,0,0,1,3,5,88,12,1631,536,1144,480
18308,355,85,0,1,0,1,0,4,39,5,2796,811,1173,541
18309,8272,85,0,1,1,1,5,1,75,18,956,76,1540,422
18310,1480,5,0,0,0,3,3,5,43,1,2382,655,1160,928
18311,7650,85,0,0,0,0,2,4,107,19,2549,464,1841,0
18312,4442,85,0,0,0,1,3,1,58,26,2058,486,1054,509
18313,8987,85,0,1,0,1,3,3,88,12,2461,515,2073,465
18314,7506,85,0,0,0,1,3,2,80,17,2885,501,1632,567
18315,10592,5,0,0,0,3,3,4,60,15,2519,602,1228,542
18316,7340,85,0,1,1,1,5,1,88,12,692,56,83,663
18317,5903,85,0,0,0,1,3,2,51,16,260,388,807,625
18318,2432,85,0,0,0,2,2,7,44,4,3166,642,867,556
18319,66,85,0,1,0,1,3,3,88,12,2631,567,2097,465
18320,3364,55,0,0,0,0,3,2,52,13,1402,525,1814,387
18321,7316,85,0,0,0,1,3,1,88,12,2388,560,2120,642
18322,68,85,0,0,0,1,6,4,118,1,2693,836,131,578
18323,7105,85,0,1,0,1,2,4,0,13,1189,514,656,588
18324,7105,85,0,1,0,1,2,4,0,13,1189,514,656,588
18325,68,85,0,0,0,1,2,1,118,1,2693,402,94,512
18326,8871,85,0,1,1,1,5,1,21,12,2333,58,155,976
18327,7229,85,0,0,0,1,2,3,88,12,3034,516,2130,636
18328,1363,85,0,1,1,1,5,3,88,23,2922,89,1169,596
18329,447,85,0,0,0,1,2,5,0,1,2774,552,1454,643
18330,1486,85,0,0,0,2,3,4,53,13,2946,753,1558,698
18331,7874,85,1,0,0,1,2,8,50,1,2870,585,646,627
18332,2121,85,0,0,1,0,2,3,67,10,616,437,497,256
18333,7825,85,0,0,0,1,4,2,51,15,560,388,1074,683
18334,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
18335,6481,85,0,0,0,1,2,4,49,31,2789,522,1184,180
18336,10525,5,0,0,0,3,4,5,37,16,2074,652,1419,661
18337,6441,85,0,0,0,1,6,9,75,2,2823,534,748,1127
18338,4713,5,0,0,0,3,3,5,59,19,1407,747,1199,434
18339,1261,85,0,0,0,1,2,4,75,22,2021,650,1590,364
18340,7351,85,0,1,1,1,5,1,88,18,2906,860,1870,582
18341,10275,85,0,1,0,1,3,2,47,22,3002,860,157,605
18342,6626,85,0,0,0,1,3,2,51,17,920,487,818,521
18343,6877,85,0,0,0,1,3,2,51,17,3108,394,1009,627
18344,3446,85,0,0,0,1,2,3,33,1,2246,503,1567,536
18345,10274,85,0,0,1,1,2,4,32,9,2571,680,117,1086
18346,10535,85,0,1,1,1,5,4,119,12,3053,62,885,109
18347,432,85,0,0,0,1,2,4,51,1,3242,599,1554,695
18348,7717,85,0,1,1,1,5,1,21,12,2475,76,528,854
18349,5512,85,0,0,0,0,2,4,107,18,2549,466,1841,0
18350,7024,85,0,0,0,1,2,4,51,15,85,591,1191,338
18351,7107,85,0,0,0,1,2,2,49,14,2811,540,542,820
18352,3989,85,0,0,0,1,4,2,51,16,696,406,1240,599
18353,7001,85,0,0,0,1,2,5,26,2,2792,604,955,362
18354,3446,85,0,0,0,1,2,3,33,1,2979,390,1437,433
18355,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
18356,6153,85,0,0,0,1,3,2,51,16,364,383,775,633
18357,10923,85,0,0,0,1,2,2,51,18,696,425,950,542
18358,6759,85,0,0,0,1,2,3,51,7,2922,151,1233,500
18359,6693,85,0,0,0,1,3,2,51,16,2706,386,754,658
18360,375,85,0,0,0,1,4,4,0,0,570,380,1560,443
18361,532,85,0,1,0,1,0,4,39,31,2793,811,1173,535
18362,7,85,0,0,0,1,3,3,88,12,1410,506,1238,489
18363,7525,85,0,0,0,1,3,2,51,20,711,449,1010,611
18364,466,85,0,1,1,1,5,1,21,1,2558,213,1133,1139
18365,7650,85,0,0,0,0,2,4,107,19,2549,461,1841,0
18366,1569,85,0,0,0,1,2,2,51,19,157,518,1435,578
18367,7027,85,0,0,0,2,3,6,56,20,1973,822,818,646
18368,2256,85,0,0,0,1,2,4,58,1,152,544,1671,251
18369,2121,85,0,0,1,0,2,3,67,10,616,437,497,256
18370,7499,85,0,0,0,1,3,3,88,12,1311,445,972,592
18371,432,85,0,0,0,1,2,4,51,1,3242,770,1336,553
18372,432,85,0,0,0,1,2,4,51,1,3242,659,1387,816
18373,435,85,0,0,1,1,3,4,51,1,3213,550,1635,1121
18374,7877,85,0,0,0,1,2,4,0,1,2901,608,1999,977
18375,1363,85,0,0,0,1,2,4,119,7,2792,510,1145,247
18376,68,85,0,0,0,1,6,4,118,1,2693,827,127,582
18377,2121,85,0,0,1,1,2,3,67,10,616,487,497,256
18378,4457,85,0,0,0,1,3,2,52,16,2411,555,2188,859
18379,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
18380,433,85,0,0,0,1,2,6,88,1,3242,611,1293,652
18381,310,85,0,0,0,3,2,4,30,13,3186,584,1663,536
18382,6306,85,0,1,0,1,2,1,58,1,2609,59,1363,59
